users	status	date	clean_log	i
Odyssey Posse	Found it	2/21/2010	Hannah and I stopped by here to do this neat EC today. The sun was out, but the cave was cool and dark. This place is such a treasure! Thanks for the great EC! Will upload a pic of Hannah at the Dripstone Trail entrance. Will email answers in a bit. TFTC!	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
bitter/sweet	Found it	2/7/2010	N9TDC & I went on a two-day excursion to Southern Indiana over the weekend of February 6th & 7th. Our destination was Harmonist Labyrinth, which has been a four+ year goal of ours, & marking Posey County & 12 additional counties off of our 2010 caching “to-do” list. As customary, we got sidetracked along the way, but we did manage to find caches in about a half-dozen or so counties. We had such a fantastic journey, which is what geocaching is all about - having an extraordinary time, finding fascinating places & things, learning a little geology, bonding & creating memories. Seeing N9TDC's face light up as he reminisced in Evansville & Vincennes, towns he once called “home,” & listening to him talk to old friends on his ham radio were reasons enough to take the trip - everything else we saw & did was icing on the cake! We went to breakfast at one of N9TDC's favorite spots, the Kat-A-Corner, in Sullivan, Indiana, visited the breathtaking labyrinth in New Harmony, went to an awesome old cemetery & Harmonie State Park, drove by N9TDC's very first apartment, got “glazed,” went to the Casino Aztar (which was, by far, the low point in our trip!), ate dinner at N9TDC's favorite early 1990's hang out, the Nisbet Inn in Haubstadt, Indiana, did a little fossil hunting, took a 70-minute tour of the awesome Marengo Cave (which was, by far, the high point in our trip!), saw a curious chainsaw garden which is featured in the book, Weird Indiana (well deserved) & a limestone kiln & walked a short way along the Knobstone Trail. I am glad I wasn't able to read all of Cav Scout's Marengo Cave description until after our visit, because I'm pretty sure I wouldn't have trekked anywhere in the dark that was the home of cave rats! Thank you so much to all of the cache owners for putting out &/or creating your caches. You gave me the type of weekend that I believe weekends were made for! I apologize for logging all of our cache finds on the 7th! >:( / 0:-)	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
JEEPSTAFF	Found it	1/15/2010	Hey, I cut through the gift shop and said hello as I headed toward the natural entrance..poor Trooper had to wait in the jeep while I got to explore. No one out here but me today (pics). Thanks for the well done EC. Jeep & Trooper	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Knobhiker	Found it	1/10/2010	I had an amazing opportunity to see ice formations in the cave entrance. The formations were little like normal ice formations. There were flat top stalagmite icicles, very round edged ice flows, and great stalagtite-like icicles from the ceiling. Please check out my photos!	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
go-purdue	Found it	11/8/2009	We decided to visit this cave this weekend, and take our nine year old son, our four year old son, and our 1 and a half year old daughter. We did the Dripstone Trail Tour, and enjoyed it a lot! I was a little difficult to keep the little kids from tripping, falling, and getting scared sometimes, but we did it. I will be sending answers soon for the questions, but will attache a few photographs. Thanks for bringing us here!	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
SyGuy&Lyds	Found it	10/16/2009	Wow, what a great cave. We really enjoyed our visit from Columbus Ohio. Took 33 Boy Scouts , Troop 200, and set up camp on the grounds at Marengo Cave. Also visited French Lick for the Train Museum to get our Railroad Merit Badge. Wrapped up the weekend with the new indoor water park in French Lick. Thanks for the Earth Cache. I see your passion!! SyGuy&Lyds	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
mwff	Found it	10/10/2009	I visited the cave with the Biology Club from the College of Mount St. Joseph in Cincinnati. Had a great tour and a great weekend of camping. Pics will be posted...Answers will be sent. I have to add the magic "FTF" so that the program I use to generate stats recognizes it as such. [This entry was edited by mwff on Saturday, April 17, 2010 at 3:30:43 PM.] This entry was edited by mwff on Tuesday, 06 March 2012 at 02:42:26 UTC.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Cav Scout	Write note	9/8/2009	Marengo Cave was transferred from geoaware to user Cav Scout	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
geoaware	Publish Listing	9/8/2009	Published	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
jasonjess4198	Write note	8/22/2007	Went to visit family in Marengo. Saw the cave, but not the formal entrance. Lots of graffitti and bats. Good times, though.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Maurina1cal	Found it	10/27/2019	Met some some super cool people whom climbed in and said there is a cavern in there. Awesome hike!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Phred312	Found it	2/24/2019	I started the day with the intention of going to the Knobs State Forest. The water was too high to allow access so I had to alter my plans. I have been looking at this series of caches around Buffalo Lake for about 2 years. Evidently today was the day. Never having been here before, I didn't know what to expect but there was a lot of water coming out of the ground. Impressive. Took pictures. Left smiling. Thank you. Find 6597.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
JeepYeah1988	Found it	12/11/2018	Tftf	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
hammolaw	Found it	10/14/2018	I don't know if we wait for a response or not but we're here now. Fun to get to. A challenge! I'm sure our answers were way off as we were just estimating blindly. But we enjoyed seeing the cave.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Braineaters	Didn't find it	10/13/2018	You should post coords of where to park. I cant find anywhere thats not private property	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Team Atwood	Found it	4/20/2018	Had the day off and why not go caching. Headed over to the Elizabethtown area. Nice cool morning and warming up in the afternoon. Done a little of everything virtual, EC, quilt caches, and birdhouse caches, and throw in some trad. to even it all out. Thanks to all the COs for their great caches. Answer sent for the virtual and EC and pic also. A fav for a great EC and bringing me back to Buffalo Lake.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Genkiba	Found it	12/28/2017	Got it. Out grabbing earth caches today. TFTC - #3204 "I'm having an adventure!" Genki + Kiba = Genkiba (元牙)	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
theurbanstryker	Found it	10/12/2016	TFTC	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Ivan348	Found it	10/12/2016	Noice	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
GR8CACHERS	Write note	3/29/2016	Wish we would have had time to find this one. We couldn't tell. I guess you can follow the trail from the last earth cache there. We used GPS driving guide and it took us to private property. Time just did not allow. Hopefully we can do this one another time. We love earth caches and appreciate the time that goes into them.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Lostsole	Found it	10/11/2015	After attending the Heartland Event The Fairy and myself spent the day grabbing a few grid fillers. We also had to get an EC for the daily souvenir and this was the closest one neither of us had. Thanks for the Event and placing this nearby EC. Answers sent!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Geofairy76	Found it	10/11/2015	So, our main mission for being out today was to visit an EC. It's almost 3 o'clock and somehow we forgot what we were supposed to be doing Lostsole and I made our way across the field, across the stream and down the nice trail where we found a few mushrooms and the nice spring. Such a surprising gem and nice trails out here. TFTEC: Answers sent by Lostsole.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Crazy4horses	Found it	8/17/2015	Out doing the Kentucky State Star and this was near our hotel. TFTC This entry was edited by Crazy4horses on Sunday, 30 August 2015 at 01:44:11 UTC.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Simplenfun	Found it	8/17/2015	Very nice EC! Thank you for placing!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
rkwallys	Found it	2/7/2015	With rdub039. TFTC!!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
El Pollo Loco Gang	Found it	4/13/2014	Last find of the day while in the area. Followed the GPS and ended up bushwhacking a short distance to the area. Saw a baby snake on the way. Loved this little spring flowing from the tiny cave opening. We were surprised by how quickly the water was flowing into the nearby creek. Pic uploaded and answers on the way. TFTC!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
KY Gypsy	Found it	3/23/2014	Found this one with my dog. Thanks for bringing us to this cool Earchcache. Will e-mail answers soon, and attached is a picture of my dog standing near the mouth of the spring with our GPS attached to his collar.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
OneKindWord	Found it	1/19/2014	This was the last cache of the day for me on my way from Bowling Green to Louisville for a flight home. Very cool to see! It took me a little while to figure out how to get to GZ, but I got it. Thanks for putting together this informative and fun EarthCache!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Ground Fox	Found it	12/23/2013	We enjoyed our walk along the trail and came upon this old spring house foundation. Thanks for placing this EC here for us to find!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
cruisingroove	Found it	7/22/2013	What an awesome location. It was quite cool here, about a 10 degree difference compared to the humid temperature of the day. My dog thought the water to be quite refreshing. TFTC.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
Southpaw	Found it	2/24/2013	Team BAM out on a wonderful day visiting the sites and finding great hides along our journey. Thanks for setting up this earthcache.	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
6Lindseys	Found it	2/24/2013	Southpaw & I (Team BAM) had a great time caching in E-town! Thank you for taking the time and effort to place this Earthcache and for adding to our fun!! Cool place to visit!	https://www.geocaching.com/geocache/GC1JVG5_cave-spring
