users	status	date	clean_log	i
jgmcrae	Found it	3/31/2009	FTF - I think. I say "I think" because the cache listing shows it was placed yesterday (Mar. 30/09) and this is the first log on the website, but there are earlier log dates in the cache logbook. Perhaps an older logbook placed in a new cache? Owner can confirm...no big deal, I was glad to find it anyhow. TNLN, TFTHSL J. McRae	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine-
Cache-tech	Publish Listing	3/30/2009	Published	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine-
CacheDrone	Archive	2/18/2010	Hello fellow geocacher. I'm one of the volunteer reviewers and I'm contacting you about the following: Since the current owner has made no status change or updates on this geocache in a timely fashion following the previous Reviewer Note/Disabled Log, this listing is being [red]ARCHIVED[/red]. The Cache Onwer may request that this listing be unarchived by email as provided below once you have repaired your geocache and as long as it meets the current Listing Guidelines. The best method to contact me in the case is to send me a message through my profile http://www.geocaching.com/profile/?guid=191ef150-f8c6-4990-ac4c-7ce0b16c2f89 Please be sure to include the "GC CODE (GC?????)" of your geocache listing or if possible cut-and-paste a link to it. Also please make sure that the box which attaches your email address with the message is checked to 'allow' so I can easily reply. CacheDrone: Volunteer Reviewer http://www.geocaching.com/profile/?guid=191ef150-f8c6-4990-ac4c-7ce0b16c2f89 Geocaching Listing Guidelines: http://www.geocaching.com/about/guidelines.aspx Groundspeak Knowledge Books: http://support.groundspeak.com/index.php	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
CacheDrone	Post Reviewer Note	1/3/2010	I've noticed that your Traditional Cache has a visible waypoint [quote]FINAL Wooden Cave Dweller (Final Location) N 43° 35.807 W 079° 37.728 47ft[/quote] Since this is not the same as the posted coordinates, please do not use the "final location" waypoint for this purpose. Instead use the "Update Coordinates" log type to relocate your cache. Should you happen to replace your geocache, please update the coordinates properly and remove any "final location" since Traditional Cache MUST be at the posted coordinates.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
CacheDrone	Temporarily Disable Listing	1/3/2010	Hello fellow geocacher. I'm one of the volunteer reviewers for Geocaching Issues noted that require action from the owner Based on previous log entries concerning the conditions of this geocache this listing is being [red]DISABLED[/red]. As the current owner of this geocache this will give you the opportunity to check on the cache and repair or replace it if necessary. Should you decide to perform the required maintenance, you will need to [green]ENABLE[/green] this listing after repairs are completed and you may also need to use an Owner Maintenance log type to clear any remaining Needs Maintenance attribute icons. Please have this geocache enabled again within a short time or archive the listing. However if you have extenuating reasons for a delay that is beyond your control then please use the Write Note log type to detail them. CacheDrone: Volunteer Geocaching Reviewer http://www.geocaching.com/profile/?guid=191ef150-f8c6-4990-ac4c-7ce0b16c2f89 The latest Listing Guidelines: http://www.geocaching.com/about/guidelines.aspx Guide to Getting your Cache Listed Quickly: http://support.groundspeak.com/Support/index.php?_m=knowledgebase&_a=viewarticle&kbarticleid=351&nav=0,5,33 Communicating with Reviewers: http://support.groundspeak.com/Support/index.php?_m=knowledgebase&_a=viewarticle&kbarticleid=374	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Beaver Pelt	Needs Archived	1/2/2010	No responce from owner.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Maxery	Didn't find it	10/17/2009	Did not find it. Found a few stops that fit the description but nothing there.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
cliffdavidson	Didn't find it	9/19/2009	Way too many places. Second dnf in a row :(.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Grdj0002	Didn't find it	9/19/2009	No luck no find.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Beaver Pelt	Didn't find it	9/18/2009	Seriously.Not really surprised..	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
fishing fanatic	Didn't find it	9/18/2009	Came from NS to the area for the U2 concert and some geocaching. Teamed up with Beaver Pelt today to do some caching in the Mississauga area. We gave it a good look but found nothing. GPSr signals were jumpy in this area.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
TheBlended6	Found it	8/13/2009	Fantastic spot - Never knew it existed, thanks. Looks like the water levels have been really high with all the recent rain. I sure wouldn't want to try to cross on those days. It was kid friendly today. Cheers	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
NorMin & Ruffy	Didn't find it	8/1/2009	NOPE! Was in the area and thought that we would give it a go, but no luck.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
FooFlyer	Didn't find it	7/25/2009	No luck...I looked everywhere!!!	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
world 67	Found it	7/18/2009	Based on the description im sure we had the spot. no such luck- we gave the entire area a good search, although the one spot looked like the perfect spot and the gps was bang on. Perhaps owner wants to check? Thanks for brining us to a great spot- we were in town for the rib fest and were suprised at the nice little spots in the urban jungle.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
The Desert Bees	Found it	7/15/2009	GPS had poor signal which made it hard, but we didn't give up and found-it. Most satisfactory find of the day. TFTC.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
IsqubaAndNawty	Didn't find it	7/4/2009	Nope	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
tedfordn	Found it	7/3/2009	Nice little cache. Was out of its home when we got there, so we put it back after signing in. Thanks again!	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Zoeker Bill	Found it	7/1/2009	Spent quite a bit of time searching for this one but perseverance paid off and I finally spotted it. I found this to be a pretty tricky hide...well done. TFTC	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Peppi and Zeal	Found it	6/30/2009	Found the cache lying somewhat exposed with a stick sticking up out of the ground where the cache was hiding. Looked like someone had left it as a marker. Removed the stick and covered the cache up with leaves. TFTH!	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
ptowferret	Found it	6/13/2009	This was probably my favourite cache of the day. Loved the location as there are a few really fun creek crossing opportunities calling out for an excuse to use. TFTC	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
FerretUncle	Found it	6/13/2009	Managed to find a close-by parking spot. Started on wrong side of the creek, but, the waters were low and the rocks were dry. Good hide, Thanks	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Peasinapod	Found it	5/29/2009	It took a while to spot this one. I finally found it and and signed in. Thanks.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
chris-mouse	Found it	5/22/2009	This one took a lot of searching before I finally found it. even at that, the only reason I saw it is that I just happened to move to exactly the right location to get a reflection off the container.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
In Need of Cache	Found it	5/22/2009	Out caching with Chris-Mouse. We had a hard time finding this one. We tried both the published coords and the revised coords and came up empty. Restarted our search. Chris-mouse eventually came up with the cache, from a spot I believe I had checked. Well hidden, TFTC.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
foam follower	Didn't find it	5/17/2009	don't understand...checked both coordinates on the web page...can't find it...expanded search area quite a bit...still nothing...30 minute muggle free low stress search...dnf's happen	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Gossamer2	Found it	5/15/2009	Found with the rest of the BFL crew. Re-hid where it should have been (we had someone with us who previously found it). TFTC.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
jeff-trex	Found it	5/15/2009	Found while caching tonight with the rest of the BFL crew tonight. Found cache laying out in open, not anymore. We had a previous finder of the cache with use who directed us how he found the cache and how to rehide it. TFTC	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
brain21	Found it	5/15/2009	Found with the BFL crew. Found out in the open. Rehid it.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
northernpenguin	Found it	5/15/2009	Found this one with the BFL. Cache was sitting out in the open. Not anymore!	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Dr. House	Found it	5/15/2009	Carried on here from another cache. Had fun crossing the rocks in the dark. Hid cache better than found. TFTC.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
GeoMistrz	Found it	5/14/2009	I searched for 20 minutes, gave up and went to the other cache near by. Once finding that one, I decided to give this one another shot. On the way back I checked my GPS and compared the coordinates to the webpage on my phone and realized that I had the old coordinates loaded. Used the new coordinates and as luck would have it I found the cache in 5 minutes. Definitely a tough hide, as micros in the woods usually are, TFTC.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Cool_easy_cache	Found it	5/13/2009	Pretty quick find, all things considered. I forgot my PDA at home, so all I had to go on were the names! I had no clue about the size or anything about this one. My GPSr was a bit jumpy, but based on the name, I only looked in certain spots. Good hide! Oh, and once again I started out on the wrong side of the creek. But this time, no handy bridge - but some handy big rocks! TFTC! #404	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Rideau Rangers	Found it	5/9/2009	Thank you for a great hide. We thought the GPS was bouncy, but if we had trusted it we would have been faster. Very satisfying find to end the day!	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Radiofly	Found it	5/3/2009	4:40PM - The GPS was very squirrely, bouncing coords all over. We search high and low and with a little hint from Avernar we were able to grab it. TFTC SL. Radiofly and SweetGirl.	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
dkcm2k	Found it	5/2/2009	tricky tricky, lots of bounce TFTC :)	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
VA3AWD	Found it	5/1/2009	GPSr was all over the place here, but in the end it was only off by a couple meters when I just set it down and looked around. TFTC!	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
dakotaa99	Found it	4/30/2009	A quick find.....too quick actually, it was laying out in the open. Signed the log and rehid in the spot I think it was supposed to be. TFTC	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
Team Goju	Found it	4/28/2009	This one was the tougher of the two caches along this creek, both to get access to, and to find. The creek was raging and there was no chance of a little rock hopping across, so the walk was a bit longer and it took some time to find the right cave. TFTC	https://www.geocaching.com/geocache/GC1Q844_wooden-cave-dweller
