county.y,WNS_MAP_YR,n.touching,n.inf,n.sus,n.abs,prop
Elliott-Kentucky,2015-16,1,0,0,1,0
Elliott-Kentucky,2016-17,1,0,0,1,0
Elliott-Kentucky,2017-18,1,0,0,1,0
Elliott-Kentucky,2018-19,1,0,0,1,0
Emmet-Michigan,2006-07,0,0,0,0,0
Emmet-Michigan,2007-08,0,0,0,0,0
Emmet-Michigan,2008-09,0,0,0,0,0
Emmet-Michigan,2009-10,0,0,0,0,0
Emmet-Michigan,2010-11,0,0,0,0,0
Emmet-Michigan,2011-12,0,0,0,0,0
Emmet-Michigan,2012-13,0,0,0,0,0
Emmet-Michigan,2013-14,0,0,0,0,0
Emmet-Michigan,2014-15,0,0,0,0,0
Emmet-Michigan,2015-16,0,0,0,0,0
Emmet-Michigan,2016-17,0,0,0,0,0
Emmet-Michigan,2017-18,0,0,0,0,0
Emmet-Michigan,2018-19,0,0,0,0,0
Erie-New York,2006-07,2,0,0,2,0
Erie-New York,2007-08,2,0,0,2,0
Erie-New York,2008-09,2,0,0,2,0
Erie-New York,2009-10,2,0,0,2,0
Erie-New York,2010-11,2,0,0,2,0
Erie-New York,2011-12,2,1,0,1,0.00182481751824818
Erie-New York,2012-13,3,0,2,1,0
Erie-New York,2013-14,2,0,0,2,0
Erie-New York,2014-15,2,0,0,2,0
Erie-New York,2015-16,2,0,0,2,0
Erie-New York,2016-17,2,0,0,2,0
Erie-New York,2017-18,2,0,0,2,0
Erie-New York,2018-19,2,0,0,2,0
Essex-New York,2006-07,5,0,0,5,0
Essex-New York,2007-08,5,1,0,4,0.00182481751824818
Essex-New York,2008-09,5,4,0,1,0.0072992700729927
Essex-New York,2009-10,5,0,0,5,0
Essex-New York,2010-11,5,0,0,5,0
Essex-New York,2011-12,5,0,0,5,0
Essex-New York,2012-13,5,0,0,5,0
Essex-New York,2013-14,5,0,0,5,0
Essex-New York,2014-15,5,0,0,5,0
Essex-New York,2015-16,5,0,0,5,0
Essex-New York,2016-17,5,0,0,5,0
Essex-New York,2017-18,5,0,0,5,0
Essex-New York,2018-19,5,0,0,5,0
Estill-Kentucky,2006-07,2,0,0,2,0
Estill-Kentucky,2007-08,2,0,0,2,0
Estill-Kentucky,2008-09,2,0,0,2,0
Estill-Kentucky,2009-10,2,0,0,2,0
Estill-Kentucky,2010-11,2,0,0,2,0
Estill-Kentucky,2011-12,2,0,0,2,0
Estill-Kentucky,2012-13,2,1,0,1,0.00182481751824818
Estill-Kentucky,2013-14,3,0,2,1,0
Estill-Kentucky,2014-15,2,0,0,2,0
Estill-Kentucky,2015-16,2,0,0,2,0
Estill-Kentucky,2016-17,2,0,0,2,0
Estill-Kentucky,2017-18,2,0,0,2,0
Estill-Kentucky,2018-19,2,0,0,2,0
Fairfield-Connecticut,2006-07,2,0,0,2,0
Fairfield-Connecticut,2007-08,2,1,0,1,0.00182481751824818
Fairfield-Connecticut,2008-09,2,1,0,1,0.00182481751824818
Fairfield-Connecticut,2009-10,2,0,0,2,0
Fairfield-Connecticut,2010-11,2,0,0,2,0
Fairfield-Connecticut,2011-12,2,0,0,2,0
Fairfield-Connecticut,2012-13,2,0,0,2,0
Fairfield-Connecticut,2013-14,2,0,0,2,0
Fairfield-Connecticut,2014-15,2,0,0,2,0
Fairfield-Connecticut,2015-16,2,0,0,2,0
Fairfield-Connecticut,2016-17,2,0,0,2,0
Fairfield-Connecticut,2017-18,2,0,0,2,0
Fairfield-Connecticut,2018-19,2,0,0,2,0
Fayette-Kentucky,2006-07,1,0,0,1,0
Fayette-Kentucky,2007-08,1,0,0,1,0
Fayette-Kentucky,2008-09,1,0,0,1,0
Fayette-Kentucky,2009-10,1,0,0,1,0
Fayette-Kentucky,2010-11,1,0,0,1,0
Fayette-Kentucky,2011-12,1,0,0,1,0
Fayette-Kentucky,2012-13,1,0,0,1,0
Fayette-Kentucky,2013-14,2,0,2,0,0
Fayette-Kentucky,2014-15,1,0,0,1,0
Fayette-Kentucky,2015-16,1,0,0,1,0
Fayette-Kentucky,2016-17,1,0,0,1,0
Fayette-Kentucky,2017-18,1,0,0,1,0
Fayette-Kentucky,2018-19,1,0,0,1,0
Fayette-Pennsylvania,2006-07,5,0,0,5,0
Fayette-Pennsylvania,2007-08,5,0,0,5,0
Fayette-Pennsylvania,2008-09,5,0,0,5,0
Fayette-Pennsylvania,2009-10,5,0,0,5,0
Fayette-Pennsylvania,2010-11,5,3,0,2,0.00547445255474453
Fayette-Pennsylvania,2011-12,6,1,2,3,0.00182481751824818
Fayette-Pennsylvania,2012-13,5,0,0,5,0
Fayette-Pennsylvania,2013-14,5,0,0,5,0
Fayette-Pennsylvania,2014-15,5,0,0,5,0
Fayette-Pennsylvania,2015-16,5,0,0,5,0
Fayette-Pennsylvania,2016-17,5,0,0,5,0
Fayette-Pennsylvania,2017-18,5,0,0,5,0
Fayette-Pennsylvania,2018-19,5,0,0,5,0
Fayette-West Virginia,2006-07,1,0,0,1,0
Fayette-West Virginia,2007-08,1,0,0,1,0
Fayette-West Virginia,2008-09,1,0,0,1,0
Fayette-West Virginia,2009-10,1,1,0,0,0.00182481751824818
Fayette-West Virginia,2010-11,1,0,0,1,0
Fayette-West Virginia,2011-12,1,0,0,1,0
Fayette-West Virginia,2012-13,1,0,0,1,0
Fayette-West Virginia,2013-14,1,0,0,1,0
Fayette-West Virginia,2014-15,1,0,0,1,0
Fayette-West Virginia,2015-16,1,0,0,1,0
Fayette-West Virginia,2016-17,1,0,0,1,0
Fayette-West Virginia,2017-18,1,0,0,1,0
Fayette-West Virginia,2018-19,1,0,0,1,0
Fentress-Tennessee,2006-07,4,0,0,4,0
Fentress-Tennessee,2007-08,4,0,0,4,0
Fentress-Tennessee,2008-09,4,0,0,4,0
Fentress-Tennessee,2009-10,4,0,0,4,0
Fentress-Tennessee,2010-11,4,0,0,4,0
Fentress-Tennessee,2011-12,4,1,0,3,0.00182481751824818
Fentress-Tennessee,2012-13,4,2,0,2,0.00364963503649635
Fentress-Tennessee,2013-14,4,1,0,3,0.00182481751824818
Fentress-Tennessee,2014-15,4,0,0,4,0
Fentress-Tennessee,2015-16,4,0,0,4,0
Fentress-Tennessee,2016-17,4,0,0,4,0
Fentress-Tennessee,2017-18,4,0,0,4,0
Fentress-Tennessee,2018-19,4,0,0,4,0
Fillmore-Minnesota,2006-07,2,0,0,2,0
Fillmore-Minnesota,2007-08,2,0,0,2,0
Fillmore-Minnesota,2008-09,2,0,0,2,0
Fillmore-Minnesota,2009-10,2,0,0,2,0
Fillmore-Minnesota,2010-11,2,0,0,2,0
Fillmore-Minnesota,2011-12,2,0,0,2,0
Fillmore-Minnesota,2012-13,2,0,0,2,0
Fillmore-Minnesota,2013-14,2,0,0,2,0
Fillmore-Minnesota,2014-15,2,0,0,2,0
Fillmore-Minnesota,2015-16,2,0,0,2,0
Fillmore-Minnesota,2016-17,2,1,0,1,0.00182481751824818
Fillmore-Minnesota,2017-18,2,1,0,1,0.00182481751824818
Fillmore-Minnesota,2018-19,2,0,0,2,0
Floyd-Georgia,2006-07,4,0,0,4,0
Floyd-Georgia,2007-08,4,0,0,4,0
Floyd-Georgia,2008-09,4,0,0,4,0
Floyd-Georgia,2009-10,4,0,0,4,0
Floyd-Georgia,2010-11,4,0,0,4,0
Floyd-Georgia,2011-12,4,0,0,4,0
Floyd-Georgia,2012-13,4,1,0,3,0.00182481751824818
Floyd-Georgia,2013-14,6,0,4,2,0
Floyd-Georgia,2014-15,4,0,0,4,0
Floyd-Georgia,2015-16,5,0,2,3,0
Floyd-Georgia,2016-17,4,0,0,4,0
Floyd-Georgia,2017-18,4,0,0,4,0
Floyd-Georgia,2018-19,4,0,0,4,0
Foard-Texas,2006-07,3,0,0,3,0
Foard-Texas,2007-08,3,0,0,3,0
Foard-Texas,2008-09,3,0,0,3,0
Foard-Texas,2009-10,3,0,0,3,0
Foard-Texas,2010-11,3,0,0,3,0
Foard-Texas,2011-12,3,0,0,3,0
Foard-Texas,2012-13,3,0,0,3,0
Foard-Texas,2013-14,3,0,0,3,0
Foard-Texas,2014-15,3,0,0,3,0
Foard-Texas,2015-16,3,0,0,3,0
Foard-Texas,2016-17,6,0,6,0,0
Foard-Texas,2017-18,3,0,0,3,0
Foard-Texas,2018-19,3,0,0,3,0
Forest Management District 50-Newfoundland,2006-07,0,0,0,0,0
Forest Management District 50-Newfoundland,2007-08,0,0,0,0,0
Forest Management District 50-Newfoundland,2008-09,0,0,0,0,0
Forest Management District 50-Newfoundland,2009-10,0,0,0,0,0
Forest Management District 50-Newfoundland,2010-11,0,0,0,0,0
Forest Management District 50-Newfoundland,2011-12,0,0,0,0,0
Forest Management District 50-Newfoundland,2012-13,0,0,0,0,0
Forest Management District 50-Newfoundland,2013-14,0,0,0,0,0
Forest Management District 50-Newfoundland,2014-15,0,0,0,0,0
Forest Management District 50-Newfoundland,2015-16,0,0,0,0,0
Forest Management District 50-Newfoundland,2016-17,0,0,0,0,0
Forest Management District 50-Newfoundland,2017-18,0,0,0,0,0
Forest Management District 50-Newfoundland,2018-19,0,0,0,0,0
Forest-Pennsylvania,2006-07,3,0,0,3,0
Forest-Pennsylvania,2007-08,3,0,0,3,0
Forest-Pennsylvania,2008-09,3,0,0,3,0
Forest-Pennsylvania,2009-10,3,0,0,3,0
Forest-Pennsylvania,2010-11,3,0,0,3,0
Forest-Pennsylvania,2011-12,3,3,0,0,0.00547445255474453
Forest-Pennsylvania,2012-13,3,0,0,3,0
Forest-Pennsylvania,2013-14,3,0,0,3,0
Forest-Pennsylvania,2014-15,3,0,0,3,0
Forest-Pennsylvania,2015-16,3,0,0,3,0
Forest-Pennsylvania,2016-17,3,0,0,3,0
Forest-Pennsylvania,2017-18,3,0,0,3,0
Forest-Pennsylvania,2018-19,3,0,0,3,0
Franklin-Alabama,2006-07,2,0,0,2,0
Franklin-Alabama,2007-08,2,0,0,2,0
Franklin-Alabama,2008-09,2,0,0,2,0
Franklin-Alabama,2009-10,2,0,0,2,0
Franklin-Alabama,2010-11,2,0,0,2,0
Franklin-Alabama,2011-12,2,0,0,2,0
Franklin-Alabama,2012-13,2,0,0,2,0
Franklin-Alabama,2013-14,2,1,0,1,0.00182481751824818
Franklin-Alabama,2014-15,3,0,2,1,0
Franklin-Alabama,2015-16,2,0,0,2,0
Franklin-Alabama,2016-17,2,0,0,2,0
Franklin-Alabama,2017-18,2,0,0,2,0
Franklin-Alabama,2018-19,2,0,0,2,0
Franklin-Arkansas,2006-07,2,0,0,2,0
Franklin-Arkansas,2007-08,2,0,0,2,0
Franklin-Arkansas,2008-09,2,0,0,2,0
Franklin-Arkansas,2009-10,2,0,0,2,0
Franklin-Arkansas,2010-11,2,0,0,2,0
Franklin-Arkansas,2011-12,2,0,0,2,0
Franklin-Arkansas,2012-13,2,0,0,2,0
Franklin-Arkansas,2013-14,2,0,0,2,0
Franklin-Arkansas,2014-15,3,0,2,1,0
Franklin-Arkansas,2015-16,2,0,0,2,0
Franklin-Arkansas,2016-17,2,1,0,1,0.00182481751824818
Franklin-Arkansas,2017-18,2,0,0,2,0
Franklin-Arkansas,2018-19,2,0,0,2,0
Franklin-Massachusetts,2006-07,3,0,0,3,0
Franklin-Massachusetts,2007-08,3,2,0,1,0.00364963503649635
Franklin-Massachusetts,2008-09,3,1,0,2,0.00182481751824818
Franklin-Massachusetts,2009-10,3,0,0,3,0
Franklin-Massachusetts,2010-11,3,0,0,3,0
Franklin-Massachusetts,2011-12,3,0,0,3,0
Franklin-Massachusetts,2012-13,3,0,0,3,0
Franklin-Massachusetts,2013-14,3,0,0,3,0
Franklin-Massachusetts,2014-15,3,0,0,3,0
Franklin-Massachusetts,2015-16,3,0,0,3,0
Franklin-Massachusetts,2016-17,3,0,0,3,0
Franklin-Massachusetts,2017-18,3,0,0,3,0
Franklin-Massachusetts,2018-19,3,0,0,3,0
Franklin-Missouri,2006-07,5,0,0,5,0
Franklin-Missouri,2007-08,5,0,0,5,0
Franklin-Missouri,2008-09,5,0,0,5,0
Franklin-Missouri,2009-10,5,0,0,5,0
Franklin-Missouri,2010-11,5,0,0,5,0
Franklin-Missouri,2011-12,5,0,0,5,0
Franklin-Missouri,2012-13,6,2,2,2,0.00364963503649635
Franklin-Missouri,2013-14,5,0,0,5,0
Franklin-Missouri,2014-15,6,0,2,4,0
Franklin-Missouri,2015-16,6,0,2,4,0
Franklin-Missouri,2016-17,5,0,0,5,0
Franklin-Missouri,2017-18,5,0,0,5,0
Franklin-Missouri,2018-19,5,0,0,5,0
Franklin-New York,2006-07,3,0,0,3,0
Franklin-New York,2007-08,3,1,0,2,0.00182481751824818
Franklin-New York,2008-09,3,2,0,1,0.00364963503649635
Franklin-New York,2009-10,3,0,0,3,0
Franklin-New York,2010-11,3,0,0,3,0
Franklin-New York,2011-12,3,0,0,3,0
Franklin-New York,2012-13,3,0,0,3,0
Franklin-New York,2013-14,3,0,0,3,0
Franklin-New York,2014-15,3,0,0,3,0
Franklin-New York,2015-16,3,0,0,3,0
Franklin-New York,2016-17,3,0,0,3,0
Franklin-New York,2017-18,3,0,0,3,0
Franklin-New York,2018-19,3,0,0,3,0
Franklin-Ohio,2006-07,2,0,0,2,0
Franklin-Ohio,2007-08,2,0,0,2,0
Franklin-Ohio,2008-09,2,0,0,2,0
Franklin-Ohio,2009-10,2,0,0,2,0
Franklin-Ohio,2010-11,2,0,0,2,0
Franklin-Ohio,2011-12,2,0,0,2,0
Franklin-Ohio,2012-13,2,2,0,0,0.00364963503649635
Franklin-Ohio,2013-14,2,0,0,2,0
Franklin-Ohio,2014-15,2,0,0,2,0
Franklin-Ohio,2015-16,2,0,0,2,0
Franklin-Ohio,2016-17,2,0,0,2,0
Franklin-Ohio,2017-18,2,0,0,2,0
Franklin-Ohio,2018-19,2,0,0,2,0
Franklin-Tennessee,2006-07,5,0,0,5,0
Franklin-Tennessee,2007-08,5,0,0,5,0
Franklin-Tennessee,2008-09,5,0,0,5,0
Franklin-Tennessee,2009-10,5,0,0,5,0
Franklin-Tennessee,2010-11,5,0,0,5,0
Franklin-Tennessee,2011-12,5,1,0,4,0.00182481751824818
Franklin-Tennessee,2012-13,5,2,0,3,0.00364963503649635
Franklin-Tennessee,2013-14,5,0,0,5,0
Franklin-Tennessee,2014-15,5,1,0,4,0.00182481751824818
Franklin-Tennessee,2015-16,5,0,0,5,0
Franklin-Tennessee,2016-17,6,0,2,4,0
Franklin-Tennessee,2017-18,5,0,0,5,0
Franklin-Tennessee,2018-19,5,0,0,5,0
Frederick-Virginia,2006-07,2,0,0,2,0
Frederick-Virginia,2007-08,2,0,0,2,0
Frederick-Virginia,2008-09,2,0,0,2,0
Frederick-Virginia,2009-10,2,2,0,0,0.00364963503649635
Frederick-Virginia,2010-11,2,0,0,2,0
Frederick-Virginia,2011-12,2,0,0,2,0
Frederick-Virginia,2012-13,2,0,0,2,0
Frederick-Virginia,2013-14,2,0,0,2,0
Frederick-Virginia,2014-15,2,0,0,2,0
Frederick-Virginia,2015-16,2,0,0,2,0
Frederick-Virginia,2016-17,2,0,0,2,0
Frederick-Virginia,2017-18,2,0,0,2,0
Frederick-Virginia,2018-19,2,0,0,2,0
Frio-Texas,2006-07,0,0,0,0,0
Frio-Texas,2007-08,0,0,0,0,0
Frio-Texas,2008-09,0,0,0,0,0
Frio-Texas,2009-10,0,0,0,0,0
Frio-Texas,2010-11,0,0,0,0,0
Frio-Texas,2011-12,0,0,0,0,0
Frio-Texas,2012-13,0,0,0,0,0
Frio-Texas,2013-14,0,0,0,0,0
Frio-Texas,2014-15,0,0,0,0,0
Frio-Texas,2015-16,0,0,0,0,0
Frio-Texas,2016-17,0,0,0,0,0
Frio-Texas,2017-18,0,0,0,0,0
Frio-Texas,2018-19,0,0,0,0,0
Fulton-Pennsylvania,2006-07,4,0,0,4,0
Fulton-Pennsylvania,2007-08,4,0,0,4,0
Fulton-Pennsylvania,2008-09,4,0,0,4,0
Fulton-Pennsylvania,2009-10,4,2,0,2,0.00364963503649635
Fulton-Pennsylvania,2010-11,4,1,0,3,0.00182481751824818
Fulton-Pennsylvania,2011-12,4,1,0,3,0.00182481751824818
Fulton-Pennsylvania,2012-13,4,0,0,4,0
Fulton-Pennsylvania,2013-14,4,0,0,4,0
Fulton-Pennsylvania,2014-15,4,0,0,4,0
Fulton-Pennsylvania,2015-16,4,0,0,4,0
Fulton-Pennsylvania,2016-17,4,0,0,4,0
Fulton-Pennsylvania,2017-18,4,0,0,4,0
Fulton-Pennsylvania,2018-19,4,0,0,4,0
Garland-Arkansas,2006-07,0,0,0,0,0
Garland-Arkansas,2007-08,0,0,0,0,0
Garland-Arkansas,2008-09,0,0,0,0,0
Garland-Arkansas,2009-10,0,0,0,0,0
Garland-Arkansas,2010-11,0,0,0,0,0
Garland-Arkansas,2011-12,0,0,0,0,0
Garland-Arkansas,2012-13,0,0,0,0,0
Garland-Arkansas,2013-14,0,0,0,0,0
Garland-Arkansas,2014-15,0,0,0,0,0
Garland-Arkansas,2015-16,0,0,0,0,0
Garland-Arkansas,2016-17,0,0,0,0,0
Garland-Arkansas,2017-18,0,0,0,0,0
Garland-Arkansas,2018-19,0,0,0,0,0
Garrard-Kentucky,2006-07,1,0,0,1,0
Garrard-Kentucky,2007-08,1,0,0,1,0
Garrard-Kentucky,2008-09,1,0,0,1,0
Garrard-Kentucky,2009-10,1,0,0,1,0
Garrard-Kentucky,2010-11,1,0,0,1,0
Garrard-Kentucky,2011-12,1,0,0,1,0
Garrard-Kentucky,2012-13,1,1,0,0,0.00182481751824818
Garrard-Kentucky,2013-14,1,0,0,1,0
Garrard-Kentucky,2014-15,1,0,0,1,0
Garrard-Kentucky,2015-16,1,0,0,1,0
Garrard-Kentucky,2016-17,1,0,0,1,0
Garrard-Kentucky,2017-18,1,0,0,1,0
Garrard-Kentucky,2018-19,1,0,0,1,0
Garrett-Maryland,2006-07,7,0,0,7,0
Garrett-Maryland,2007-08,7,0,0,7,0
Garrett-Maryland,2008-09,7,0,0,7,0
Garrett-Maryland,2009-10,7,2,0,5,0.00364963503649635
Garrett-Maryland,2010-11,7,3,0,4,0.00547445255474453
Garrett-Maryland,2011-12,8,1,2,5,0.00182481751824818
Garrett-Maryland,2012-13,7,0,0,7,0
Garrett-Maryland,2013-14,7,0,0,7,0
Garrett-Maryland,2014-15,7,0,0,7,0
Garrett-Maryland,2015-16,7,0,0,7,0
Garrett-Maryland,2016-17,7,0,0,7,0
Garrett-Maryland,2017-18,7,0,0,7,0
Garrett-Maryland,2018-19,7,0,0,7,0
Gaston-North Carolina,2006-07,1,0,0,1,0
Gaston-North Carolina,2007-08,1,0,0,1,0
Gaston-North Carolina,2008-09,1,0,0,1,0
Gaston-North Carolina,2009-10,1,0,0,1,0
Gaston-North Carolina,2010-11,1,0,0,1,0
Gaston-North Carolina,2011-12,1,0,0,1,0
Gaston-North Carolina,2012-13,1,0,0,1,0
Gaston-North Carolina,2013-14,1,0,0,1,0
Gaston-North Carolina,2014-15,1,0,0,1,0
Gaston-North Carolina,2015-16,1,0,0,1,0
Gaston-North Carolina,2016-17,1,0,0,1,0
Gaston-North Carolina,2017-18,2,0,2,0,0
Gaston-North Carolina,2018-19,1,0,0,1,0
Geauga-Ohio,2006-07,3,0,0,3,0
Geauga-Ohio,2007-08,3,0,0,3,0
Geauga-Ohio,2008-09,3,0,0,3,0
Geauga-Ohio,2009-10,3,0,0,3,0
Geauga-Ohio,2010-11,3,0,0,3,0
Geauga-Ohio,2011-12,3,3,0,0,0.00547445255474453
Geauga-Ohio,2012-13,3,0,0,3,0
Geauga-Ohio,2013-14,3,0,0,3,0
Geauga-Ohio,2014-15,3,0,0,3,0
Geauga-Ohio,2015-16,3,0,0,3,0
Geauga-Ohio,2016-17,3,0,0,3,0
Geauga-Ohio,2017-18,3,0,0,3,0
Geauga-Ohio,2018-19,3,0,0,3,0
Giles-Tennessee,2006-07,5,0,0,5,0
Giles-Tennessee,2007-08,5,0,0,5,0
Giles-Tennessee,2008-09,5,0,0,5,0
Giles-Tennessee,2009-10,5,0,0,5,0
Giles-Tennessee,2010-11,5,0,0,5,0
Giles-Tennessee,2011-12,6,0,2,4,0
Giles-Tennessee,2012-13,5,1,0,4,0.00182481751824818
Giles-Tennessee,2013-14,5,1,0,4,0.00182481751824818
Giles-Tennessee,2014-15,5,2,0,3,0.00364963503649635
Giles-Tennessee,2015-16,5,0,0,5,0
Giles-Tennessee,2016-17,5,0,0,5,0
Giles-Tennessee,2017-18,5,0,0,5,0
Giles-Tennessee,2018-19,5,0,0,5,0
Giles-Virginia,2006-07,6,0,0,6,0
Giles-Virginia,2007-08,6,0,0,6,0
Giles-Virginia,2008-09,6,1,0,5,0.00182481751824818
Giles-Virginia,2009-10,6,3,0,3,0.00547445255474453
Giles-Virginia,2010-11,8,0,4,4,0
Giles-Virginia,2011-12,6,0,0,6,0
Giles-Virginia,2012-13,6,0,0,6,0
Giles-Virginia,2013-14,6,0,0,6,0
Giles-Virginia,2014-15,6,0,0,6,0
Giles-Virginia,2015-16,6,0,0,6,0
Giles-Virginia,2016-17,6,0,0,6,0
Giles-Virginia,2017-18,6,0,0,6,0
Giles-Virginia,2018-19,6,0,0,6,0
Gilmer-Georgia,2006-07,2,0,0,2,0
Gilmer-Georgia,2007-08,2,0,0,2,0
Gilmer-Georgia,2008-09,2,0,0,2,0
Gilmer-Georgia,2009-10,2,0,0,2,0
Gilmer-Georgia,2010-11,2,0,0,2,0
Gilmer-Georgia,2011-12,2,0,0,2,0
Gilmer-Georgia,2012-13,2,0,0,2,0
Gilmer-Georgia,2013-14,2,1,0,1,0.00182481751824818
Gilmer-Georgia,2014-15,2,0,0,2,0
Gilmer-Georgia,2015-16,3,0,2,1,0
Gilmer-Georgia,2016-17,2,0,0,2,0
Gilmer-Georgia,2017-18,2,0,0,2,0
Gilmer-Georgia,2018-19,2,0,0,2,0
Gogebic-Michigan,2006-07,2,0,0,2,0
Gogebic-Michigan,2007-08,2,0,0,2,0
Gogebic-Michigan,2008-09,2,0,0,2,0
Gogebic-Michigan,2009-10,2,0,0,2,0
Gogebic-Michigan,2010-11,2,0,0,2,0
Gogebic-Michigan,2011-12,2,0,0,2,0
Gogebic-Michigan,2012-13,2,0,0,2,0
Gogebic-Michigan,2013-14,2,1,0,1,0.00182481751824818
Gogebic-Michigan,2014-15,2,0,0,2,0
Gogebic-Michigan,2015-16,3,0,2,1,0
Gogebic-Michigan,2016-17,2,0,0,2,0
Gogebic-Michigan,2017-18,2,0,0,2,0
Gogebic-Michigan,2018-19,2,0,0,2,0
Goodhue-Minnesota,2006-07,5,0,0,5,0
Goodhue-Minnesota,2007-08,5,0,0,5,0
Goodhue-Minnesota,2008-09,5,0,0,5,0
Goodhue-Minnesota,2009-10,5,0,0,5,0
Goodhue-Minnesota,2010-11,5,0,0,5,0
Goodhue-Minnesota,2011-12,5,0,0,5,0
Goodhue-Minnesota,2012-13,5,0,0,5,0
Goodhue-Minnesota,2013-14,5,0,0,5,0
Goodhue-Minnesota,2014-15,5,0,0,5,0
Goodhue-Minnesota,2015-16,5,1,0,4,0.00182481751824818
Goodhue-Minnesota,2016-17,5,2,0,3,0.00364963503649635
Goodhue-Minnesota,2017-18,6,1,2,3,0.00182481751824818
Goodhue-Minnesota,2018-19,5,0,0,5,0
Goshen-Wyoming,2006-07,1,0,0,1,0
Goshen-Wyoming,2007-08,1,0,0,1,0
Goshen-Wyoming,2008-09,1,0,0,1,0
Goshen-Wyoming,2009-10,1,0,0,1,0
Goshen-Wyoming,2010-11,1,0,0,1,0
Goshen-Wyoming,2011-12,1,0,0,1,0
Goshen-Wyoming,2012-13,1,0,0,1,0
Goshen-Wyoming,2013-14,1,0,0,1,0
Goshen-Wyoming,2014-15,1,0,0,1,0
Goshen-Wyoming,2015-16,1,0,0,1,0
Goshen-Wyoming,2016-17,1,0,0,1,0
Goshen-Wyoming,2017-18,1,0,0,1,0
Goshen-Wyoming,2018-19,2,0,2,0,0
Grafton-New Hampshire,2006-07,4,0,0,4,0
Grafton-New Hampshire,2007-08,4,1,0,3,0.00182481751824818
Grafton-New Hampshire,2008-09,4,2,0,2,0.00364963503649635
Grafton-New Hampshire,2009-10,4,1,0,3,0.00182481751824818
Grafton-New Hampshire,2010-11,4,0,0,4,0
Grafton-New Hampshire,2011-12,4,0,0,4,0
Grafton-New Hampshire,2012-13,4,0,0,4,0
Grafton-New Hampshire,2013-14,4,0,0,4,0
Grafton-New Hampshire,2014-15,4,0,0,4,0
Grafton-New Hampshire,2015-16,4,0,0,4,0
Grafton-New Hampshire,2016-17,4,0,0,4,0
Grafton-New Hampshire,2017-18,4,0,0,4,0
Grafton-New Hampshire,2018-19,4,0,0,4,0
Grainger-Tennessee,2006-07,5,0,0,5,0
Grainger-Tennessee,2007-08,5,0,0,5,0
Grainger-Tennessee,2008-09,5,0,0,5,0
Grainger-Tennessee,2009-10,5,0,0,5,0
Grainger-Tennessee,2010-11,5,0,0,5,0
Grainger-Tennessee,2011-12,5,2,0,3,0.00364963503649635
Grainger-Tennessee,2012-13,5,2,0,3,0.00364963503649635
Grainger-Tennessee,2013-14,5,1,0,4,0.00182481751824818
Grainger-Tennessee,2014-15,5,0,0,5,0
Grainger-Tennessee,2015-16,5,0,0,5,0
Grainger-Tennessee,2016-17,5,0,0,5,0
Grainger-Tennessee,2017-18,5,0,0,5,0
Grainger-Tennessee,2018-19,5,0,0,5,0
Grand Traverse-Michigan,2006-07,1,0,0,1,0
Grand Traverse-Michigan,2007-08,1,0,0,1,0
Grand Traverse-Michigan,2008-09,1,0,0,1,0
Grand Traverse-Michigan,2009-10,1,0,0,1,0
Grand Traverse-Michigan,2010-11,1,0,0,1,0
Grand Traverse-Michigan,2011-12,1,0,0,1,0
Grand Traverse-Michigan,2012-13,1,0,0,1,0
Grand Traverse-Michigan,2013-14,1,0,0,1,0
Grand Traverse-Michigan,2014-15,1,1,0,0,0.00182481751824818
Grand Traverse-Michigan,2015-16,1,0,0,1,0
Grand Traverse-Michigan,2016-17,1,0,0,1,0
Grand Traverse-Michigan,2017-18,1,0,0,1,0
Grand Traverse-Michigan,2018-19,1,0,0,1,0
Grant-West Virginia,2006-07,7,0,0,7,0
Grant-West Virginia,2007-08,7,0,0,7,0
Grant-West Virginia,2008-09,7,1,0,6,0.00182481751824818
Grant-West Virginia,2009-10,7,1,0,6,0.00182481751824818
Grant-West Virginia,2010-11,7,3,0,4,0.00547445255474453
Grant-West Virginia,2011-12,8,1,2,5,0.00182481751824818
Grant-West Virginia,2012-13,7,0,0,7,0
Grant-West Virginia,2013-14,7,0,0,7,0
Grant-West Virginia,2014-15,7,0,0,7,0
Grant-West Virginia,2015-16,7,0,0,7,0
Grant-West Virginia,2016-17,7,0,0,7,0
Grant-West Virginia,2017-18,7,0,0,7,0
Grant-West Virginia,2018-19,7,0,0,7,0
Grant-Wisconsin,2006-07,7,0,0,7,0
Grant-Wisconsin,2007-08,7,0,0,7,0
Grant-Wisconsin,2008-09,7,0,0,7,0
Grant-Wisconsin,2009-10,7,0,0,7,0
Grant-Wisconsin,2010-11,7,0,0,7,0
Grant-Wisconsin,2011-12,7,0,0,7,0
Grant-Wisconsin,2012-13,7,0,0,7,0
Grant-Wisconsin,2013-14,7,0,0,7,0
Grant-Wisconsin,2014-15,8,2,2,4,0.00364963503649635
Grant-Wisconsin,2015-16,8,3,2,3,0.00547445255474453
Grant-Wisconsin,2016-17,7,0,0,7,0
Grant-Wisconsin,2017-18,7,0,0,7,0
Grant-Wisconsin,2018-19,7,0,0,7,0
Green-Wisconsin,2006-07,3,0,0,3,0
Green-Wisconsin,2007-08,3,0,0,3,0
Green-Wisconsin,2008-09,3,0,0,3,0
Green-Wisconsin,2009-10,3,0,0,3,0
