users	status	date	clean_log	i
DelicateFlower & Tim	Found it	5/5/2019	This is our first EC in Missouri. We walked up the path and then off the path to the cave. It was muddy in places but we made it without slip sliding away. A young mom and her son followed us. We explained about geocaching and she was very interested. She tried to put the app on her phone but the internet was found. We pointed to where Tim placed the thermometer. The 10 minutes went by fast talking to her. Tim went back to pick up thermometer and told me degrees. We then went back down to our car which was parked by the answers we needed to complete your EC. I collected the data and then we went to find a cache nearby. Thanks "bennet" for creating this interesting EC! Favorite!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
ROAD KILL!	Found it	12/8/2018	I love visiting big caves such as Cliff Cave. Unfortunately, some folks in the recent past don't have the same appreciation and now the public cannot get any deeper than the mouth. Still, the area surrounding the cave is a great place to spend time enjoying the outdoors. Thanks for bringing me here.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
luckycharmer	Found it	12/8/2018	OCW RoadKill!. He was nice enough to drop me off closer to entrance while he parked the truck. What a beautiful area for an earthcache. I would never been here without the cache. THANKS for placing this cache and providing information about the cave. Answers will be sent	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
cherrydan	Write note	10/27/2018	Neat cave	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
lmcgisme	Found it	10/21/2018	Came down to the St Louis area to visit my niece and do a bit of caching. Stopped down here to get the old classic cache and this EarthCache. The walkways have recently been redone and fences and retaining walls kept me from getting very close, but did the best I could with the answers. Beautiful area and interesting information about the cacve and caves in general. Thanks for the EarthCache.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Iamgrateful	Found it	6/5/2018	Caching in Cliff Cave Park today and just had to stop to see this amazing cave. So cool (literally). I LOVE the area. Thank you for bringing me here. I have emailed the CO the answers to the questions. A favourite point from me eh. Every cache is exciting....a new location, a new experience and a new adventure. It's magic. I am grateful. Thanks for helping me keep my streak alive, thanks for my daily dose of happiness, Tftc and Cheers from Canada eh ;-)	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
goirish95	Found it	5/12/2018	Nice and cool spot on a 90-degree Saturday afternoon in May. It looks like some of the signs might have changed with the new paths, but the answers we have are on their way! TFTC!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Chezna	Found it	5/12/2018	Soo sooooo cool on a hot May day. Will send answers from home. TFTC!!!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
ChewTobacca	Found it	5/7/2018	Tftc love cliff cave	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Triple_P	Write note	11/17/2017	Visiting from Ohio. The trails are all blocked off with signs everywhere and there's construction going on. Couldn't attempt	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
JohnExplorer	Found it	10/8/2017	Found with Bazfum. Back before kids I was a member of the Middle Mississippi Valley Grotto. Although I went through many cave I never went through Cliff Cave. Thanks for making me go to the entrance of the cave.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
bazfum	Found it	10/8/2017	Found with JohnExplorer for Earth Cache day. Email with answers sent. Not sure how I’ve missed visiting the cave here before today. Thanks for placing!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Angsor	Found it	10/8/2017	Thanks for placing this cache!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
bajaza	Found it	10/8/2017	TFTC!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
psywar04	Found it	2/13/2017	Great teaching cache!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
5eschers	Found it	11/19/2016	I found this with my mom and dad (JasJaq123) this summer. I had all three of my boys with me for the adventure. We explored the trail near the river before heading to the cave. It was our first time to the park. Thanks for the wonderful cache!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
GeoConformity	Found it	10/22/2016	10/22/16, 3:16 PM Find #6201 Out on a quick visit to the park with the muggle wife - saw the Cave and collected the data required. Answers coming in the email. Enjoyed the hike and nice earthcache. Favorite!SL TFTC! GeoConformity (GeoCon) St. Charles, MO	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
L7!	Found it	10/15/2016	Found with team f'real during coinfest!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
croling	Found it	10/15/2016	Stopped by this awesome earth cache with The Weasel, C4!, and L7! while we were in town for Geocoinfest. I love a good cave earth cache! We took some temperature readings and learned a few things about this cool cave. Answers have been emailed to the CO. Thanks for the cool earth cache!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
C4!	Found it	10/15/2016	A wild and wooly weekend at Geocoinfest 2016 with L7!, the weasel and croling. The weather was beautiful, and the caches were plenty. We signed most logs as "Team F'real" to save space in the logs. Thank you for your contribution to our wonderful weekend!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
The Weasel	Found it	10/15/2016	Out with Croling, C4!, and L7! aka "Team Freal" for a fun filled weekend at Geocoinfest. The weather was perfect for grabbing all sorts of smileys. We prepared well in advance solving puzzles and picking out caches we wanted to grab for this weekend. We completed a few geoarts, several puzzles, some WIG's, some multis, some letterboxes, and of course some tradtionals. In the end, we rounded up around 250 caches and some great stories along the way. Geocoinfest was a blast. I'm glad I left my wallet in the car otherwise I would have gone braoke buying coins. For the eartcaches and virtuals that were found that needed to have answers sent to the CO's, those have been sent by another member of our group. TFTC!!! The Wease	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Smokey48	Found it	10/10/2016	OCW 1Sammy to celebrate Earthcache Day. This is the closest earthcache to by house and I had been saving it for when I needed a close by cache. Today was a nice cool day and I wanted to take a chunk more out of the park and introduce CC to !Sammy. Heading to the cache, we met Detering coming down with a friend and several kids. He told us his digital thermometer was acting up and he couldn't get reading so he joined us back to the cave. While waiting for the ten minutes, he regaled us with several interesting caching stories. TFTC, and all the cave background bennet. It's nice to know stuff but it still won't get me into any cave (bad Boy Scout caving experience). Answers sent and picture is with 1Sammy's log. I'm on the left side. Smokey48	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Reetaville	Found it	10/9/2016	Given this whole park is named after the cave, I expected signage leading to it to be prominent. Such is not the case. I did eventually find a trail and Had a pleasant walk out to the cave on a sunny crisp morning. There was not a perceptible temp difference because it was a cool morning. I'm in from Illinois visiting an old friend for the weekend. Lucky thing to have such a cool EC nearby as I was heading out of town.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
Detering	Found it	10/9/2016	OCW Nail, his kids and 3/4 of my kids. Our thermometer died on us on the way up to the cave. Luckily we ran into another group of cachers on the way back down to the parking lot, so we headed back to get our required temperature readings. Without an actual container to find the kids lost interest quickly and headed back to the parking lot with Nail. I stayed behind and swapped caching stories while we waited for the thermometer to settle. After taking all of the required measurements, photos and locating the proper information, we thankfully headed into the park to find "real" geocaches according to the kids. TFTC.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
.NAIL.	Found it	10/9/2016	Holy Batman! I'm more Robin to Detering Batman...	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
1Sammy	Found it	10/9/2016	At the cave entrance taking temp found on earth cache day	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
beladi1	Found it	10/9/2016	What a fun earth cache. What a great pick for Earthcache day.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
StaceyBassoon	Found it	10/9/2016	This was my goal cache for today, International Earthcache Day. I think I took the most logical route to the cave but the terrain was tougher than I expected. The Paw Paw trees helped me stay upright. Answers coming. Pretty fall day to do this cache.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
The Tornado Team	Found it	10/9/2016	Great day for a earth cache! Really love this park & the cave is very interesting! I am forwarding answers! TFTC!!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
PibAndPog	Found it	10/1/2016	Thanks found it with G and Geodoge. This was Geodoge's first visit to this park and my first visit to the cave portion of the park. Had rained the days previous so everything was slippery and a bit muddy so I was quite glad i had worn my hiking boots for the trek. We waded through some small creeks, walked over rocks and climbed up to see the cave entrance. Geodoge gave everything a good sniff. I took some pics. GEOffreyCACHE's scientific readings revealed that there was only a 2 degree difference between the ambient temperature and the cave temperature. 70° outside and 68° at the mouth of the cave. Thanks for the cache.	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
GEOffreyCACHE	Found it	10/1/2016	In looking for somewhere pet-friendly to get some exercise this Saturday morning, I suggested Cliff Cave park because we visited it once years ago, but didn't see the cave, sticking instead to the river trail to the south and scoring our highest day of geocache finds ever. Today, I just wanted to make sure we got to the cave and since I had scouted the area beforehand, I knew I needed to bring a thermometer for the temperature reading as well. Unfortunately, the thermometer I had needed a new battery, so we made a special stop on the way go get that. It was pretty easy to find the answers for the questions, and it was a not-to-strenuous hike to the mouth of the cave. My scientific readings revealed that there was only a 2 degree difference between the ambient temperature and the cave temperature. 70° outside and 68° at the mouth of the cave. We had fun, took some pictures, and were glad as we crossed the slippery-stoned stream that we didn't wear flip-flops, like some others we saw did. It was a fun morning. My selfies didn't come out so well, but I'll post the best one. TFTFEC!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
jasjaq123	Found it	7/30/2016	We really enjoyed the hike to the cave. What a beautiful area! My hubby, jasper8146, took video along the way. The 7-yr-old grandson played in the water and collected rocks. My daughter, 5eschers, and I tried to focus on our task while enjoying the scenery. A nicely done Earthcache = favorite point. TFTC	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
ibew ret	Found it	6/23/2016	see jans03 post for detail ibew ret	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
JanS03	Found it	6/15/2016	Doing some local caching with IBEW Ret. This was our first cache of the day. Just about the time we were ready to head for the cave the skies opened up and the rains came down. Rather than just wait for the rain to let up we placed the thermometer on the grass in front of the truck for the required amount of time. Soon after that the rain let up and we headed to the cave. There was just enough rain to make the mud slick. We made it OK tho, and took pictures while waiting for the thermometer to get a reading of the air temp coming from the cave. Then we continued to the interpretive display and got the required info from it. Thanks, Bennet, for a fun and interesting earthcache!	https:/www.geocaching.com/geocache/GC1QMQ6_cliff-cave
