users	status	date	clean_log	i
The  Seer	Found it	6/7/2016	Good hide! Walked around for maybe 10 min before making any progress.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Pedanticpangolin	Found it	6/7/2016	I actually thought that this cache was in a cave, not connecting that the park was called Cliff Cave. A little disappointed because I love caves, but still a really cool cache. TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
hgsimonson	Found it	6/7/2016	I loved being able to see the cave on the way to find this cache	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
allee.c	Found it	6/7/2016	This was a difficult cache to find but we enjoyed looking for it! Thank you for hiding it!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
brendini99	Found it	6/7/2016	Awesome cache, this one was a real challenge and was well hidden. The log sheet was pretty wet though, but still great cache. TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
adele:)))	Found it	6/7/2016	The trickiest cache to find for our group! Awesome search, awesome cache.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
birdboywg	Found it	6/7/2016	took a couple tries to find, good job!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
DoFu00	Found it	6/7/2016	I loved this cache! It was well hidden and it was a real puzzle trying to find it. TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
MntKg	Found it	6/7/2016	I was out with my friends finding this one and we had a great time! TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Nicolette1300	Found it	6/7/2016	The maze of trails made this cache a little challenging to find. I really enjoyed searching for this cache! TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
dylanmclean	Found it	6/4/2016	Yay	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
AchBrent	Found it	5/31/2016	OCW WRight$ and our Geocaching summer school class. We loved this park and the tree cover was a nice break from the sun and heat. TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Nochi	Found it	5/31/2016	This was my first time caching, and your cache was probably one of the more difficult ones. Very satisfying find!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
ryan max	Found it	5/31/2016	Great cache! Great job hiding this one! Thanks so much for the cache	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Whylez	Found it	5/31/2016	Oh man! Very nice spot to hide the cache. Nearly missed it but found it right before moving on! TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Matt$$	Found it	5/31/2016	Found it!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
captnwillow	Found it	5/31/2016	Loved this cache! Kind of tricky but in a good way, TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
tattymac	Found it	5/31/2016	Had a really fun time looking for this cache. Even got to see a doe while searching for it! Keep caching!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
ewhit	Found it	5/31/2016	Very cool cache. Thanks for hiding it!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
mandergirls	Found it	5/31/2016	Thanks for hiding this! Took a couple minutes but we got it!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Wright$	Found it	5/31/2016	OCW achbrent trying to find more caches than our geocaching students. We bet donuts and we ended up on top. Maybe they'll get us tomorrow. Cache had a lot of swag, thanks for placing it.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
swelgus	Found it	5/22/2016	Last find of the day....now we have to figure out how to get out of this park SL Thanks for the hide.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
schrempa	Found it	5/6/2016	Quick find while out in the area. TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
The Tornado Team	Found it	4/29/2016	Quick find, visible from the trail. Concealed a little better! SL, TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
The.odonnells	Found it	4/29/2016	Nice hide. First find in a long time with family out of town from the Czech and Kansas.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
LoveThyPooka	Found it	4/19/2016	282. Pooka	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
collectyourself	Found it	4/16/2016	TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Alex_c89	Found it	4/9/2016	Found it	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
nan-d1955	Found it	4/2/2016	OCW Aunt Dot and Spiritwolf922 in an attempt to clear out the caches in this park. This was the first of the day AND on the cave side of the park. TNLNSL TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Aunt Dot	Found it	3/25/2016	TFCF. Out with Spirtwolf922 and Yogi today. Climbed the cliff. Thanks	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
spiritwolf922	Found it	3/25/2016	Out caching with Aunt Dot. We headed up the trail to find this one and zeroed in on it fairly quickly after stepping off the trail. Nice big container. Left an Extag for the next person to find. :) Thanks for placing it.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Team KAT	Found it	3/24/2016	Quick find. TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
gilchrim	Found it	3/16/2016	Cache is in good shape, dry log. TNLN SL TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
paulgracie	Found it	2/12/2016	Gps was a bit off. My friend rotted it. Thanks for the cache.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Pratt-astic 4	Found it	11/14/2015	Z and junior to the rescue on rhis one also. Cool hide. This entry was edited by Pratt-astic 4 on Friday, 04 December 2015 at 01:50:19 UTC.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Daddyfinger0705	Found it	11/1/2015	Got a cool stamp	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Detering	Found it	10/20/2015	OCW Hangry Hitman. Had to go to the hint because my GPS put me in the middle of the trail. TFTC.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Hangry Hitman	Found it	10/20/2015	Tftc	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
philonylo	Found it	10/18/2015	Nice one. It's a little moist in container but log book still dry. Thanks. The nyes	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
DiceMan71	Found it	10/11/2015	This was one of our Jasmer challenge caches...left a German (pre Euro) coin and a die...took nothing. Thanks for keeping this one going	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Moonchild1800	Found it	10/11/2015	TFTH found with hubby	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Breezy406	Found it	10/11/2015	Contents pretty damp. Could use some TLC. TFTC This entry was edited by Breezy406 on Sunday, 11 October 2015 at 20:52:33 UTC.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Flamingo4ever	Found it	10/11/2015	Found it, it's a little damp inside. Thanks	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
rniem1014	Found it	7/1/2015	Nice hike to this cache	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
NSH@Stl	Found it	5/24/2015	Took advantage of nice Memorial Day Weekend weather before rain rolls in. Some moisture inside of container, but log was safe and dry in the ziplock. TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
The Vancils	Found it	5/21/2015	Tftc!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
cachrysler	Found it	5/17/2015	TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
kegs87	Found it	5/17/2015	tftc	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
GZBound	Found it	4/12/2015	Quick find to wrap up the top of the park. TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Mike Fitz	Found it	4/4/2015	Number 30 in the park today, beautiful day out. A little wet in the container but all looks good. TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
angiecignetti	Found it	3/28/2015	Den 6 pack 559 found on march 28 2015	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
angiecignetti	Found it	3/28/2015	Nice spot	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
GreenBean2	Found it	3/14/2015	OCW LegoDane. This one has been here a long time! Did not see any trackable items inside :( Thanks for the cache!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
LegoDane	Found it	3/14/2015	Out on our mystery cache pi day quest. Picked this one up on our way back. Great trails! TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
rsherrington7	Found it	1/24/2015	Gps was bouncing around but finally saw perfect spot ! TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
jwaggz85 & Hurf	Found it	1/24/2015	After searching two locations, hurf nabbed this one! Nice hide!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
korriaan	Found it	1/2/2015	Quick find today. As I stood quietly, signing the log, a little mouse started moving around in the nearby leaves. I never saw him/her, but I'm sure there was cuteness. =)	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
holleybm	Found it	12/21/2014	Picked up a trackable	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
akl2112	Found it	12/14/2014	OCW Dad71, CK05, and CK07...enjoying a wonderful December day! TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Dad71	Found it	12/14/2014	Found while doing the new series. TFTc!!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
bugrad2023	Found it	12/13/2014	I, bugrad1990's son just got an account. I am logging all the ones i found with him while caching. TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
bugrad1990	Found it	12/13/2014	Our 100th cache! Woo hoo! Dropped off The Glass Pendant travel bug and took a Benedictine College trinket. TFTC.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
TheKenners	Found it	10/5/2014	Didn't find:-(	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Tydrums	Found it	9/30/2014	Found!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
mikeshaggyjones	Found it	7/19/2014	tftc	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
nhohman	Found it	6/6/2014	TFTC	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
mbf1151	Found it	6/6/2014	#113	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
koneko	Found it	5/27/2014	My last day in Missouri for the Geowoodstock event was spent with some of my absolute favorite caching peeps, Bud and Sun-moon-starz. I had heard that there were a few caches out here not to be missed, and Bud and SMS were nice enough to indulge my desires to, well, not miss these! Was nice to be able to snag an oldie this one, too. This was a quick find along our way in between birds. I had such a great time caching in Cliff Cave Park - Thanks to all that took the time to place such great caches!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
sun-moon-starz	Found it	5/27/2014	Bud, Jenn, and I came back to find this one after solving Amazing Bird. My new GPSr showed me how very quickly it runs down the batteries on the trail as it turned off on the way to this cache and would NOT power back up. Guess I learned something so experience was a good teacher and Jenn saved the day by having her GPSr loaded with more battery power. Thanks for highlighting this excellent hiking area with this cache. We scrambled up from the cliff, making it an extra adventure. Thanks again for the cache.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
David	Found it	5/25/2014	11:14am #31603. Eggsilent4 and I took a 5 day, 8 state tour with a visit to GeoWoodstock XII in St. Charles, Missouri right in the middle. We stamped most logs as Team LaB! ([b]L[/b]ike [b]a[/b] [b]B[/b]oss[b]![/b]), while some were signed individually. Another oldie on on the path sounded interesting, so a stop was in order. Nice walk and cache, all is well. I took nothing and left nothing. Thank you for placing caches for us to find and enjoy.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Rowbean	Found it	5/25/2014	Found while exploring with the Traveling Armadillos and looking4caches. Wonderful location! Loved the trek up to the cache! Got to be more adventuresome than usual and even do some minor mountain climbing. :) The trail meanders a lot. Either stay on the trail for the big loop around, or cut straight across. We did a little of both.	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
EggSilent4	Found it	5/25/2014	I joined with David for a 2000 mile circular trip to GWXII and back. We had a great time and enjoyed many cache finds. Already looking forward to next year! We were targeting oldies and specials on the trip home and this one made the list. Thanks for keeping it up and running all these years. SL as Team LaB! (Like a Boss) TFTH	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
looking4caches	Found it	5/25/2014	Out caching with Traveling Armadillos and Rowbean and this was on our to do list....beautiful sights along the way and managed the terrain on both feet found the right trail with a little bushwacking...and SL and replaced as found.....we enjoy these older caches and the places they take us.....T4TC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
Traveling Armadillos	Found it	5/25/2014	Great place for a hide! Found as part of the 2001 Cache challenge with Rowbean and looking4caches. A real reminder of how geocaching should be. TFTC!	https:/www.geocaching.com/geocache/GC1DE4_cliff-cave-cache
